customer_id,first_name,last_name,country,customer_segment,booking_id,trip_id,booking_date,booking_status,booking_amount,destination,trip_type,departure_date,return_date,days_before_departure,base_price,price_difference,price_ratio,payment_attempts,failed_payments,successful_payments,retry_count,payment_success_rate,payment_duration_minutes,payment_methods_used,payment_failures_reasons,total_events,search_events,view_trip_events,booking_started_events,booking_created_events,payment_started_events,payment_failed_events,payment_retry_events,payment_completed_events,booking_confirmed_events,journey_duration_minutes,friction_score,risk_level,anomaly_count,anomaly_summary,total_bookings,total_booking_value,average_booking_value,total_payment_failures,total_payment_attempts,average_friction_score,maximum_friction_score,total_anomalies
C002671,Kyle,Dawson,Pakistan,VIP,B005380,T000034,2026-07-01,Confirmed,3071.82,Jeddah,Family,2026-09-28,2026-10-02,89.0,2517.91,553.9100000000003,1.2199880059255495,1,0,1,0,1.0,0.0,1,0,7,1,1,1,1,1,0,0,1,1,71.43,0.0,LOW,0,NO_ANOMALY,1,3071.82,3071.82,0,1,0.0,0.0,0
C002672,Judith,Evans,United Arab Emirates,Premium,B004815,T000033,2026-01-23,Pending,3312.34,Dubai,Cruise,2026-07-07,2026-07-11,165.0,2685.26,627.0799999999999,1.2335267348413188,2,1,1,1,0.5,4.32,2,1,9,1,1,1,1,2,1,1,1,0,98.67,75.0,HIGH,1,PAYMENT_SUCCESS_BOOKING_UNRESOLVED,2,6431.77,3215.885,2,4,52.5,75.0,1
C002672,Judith,Evans,United Arab Emirates,Premium,B003196,T000038,2026-10-05,Confirmed,3119.43,Abu Dhabi,Cruise,2026-12-30,2027-01-07,86.0,2722.52,396.90999999999985,1.1457877260773106,2,1,1,1,0.5,9.93,2,1,10,1,1,1,1,2,1,1,1,1,83.35,30.0,MEDIUM,0,NO_ANOMALY,2,6431.77,3215.885,2,4,52.5,75.0,1
C002673,Joy,Austin,United Kingdom,Standard,B002169,T000013,2026-01-24,Pending,2174.71,Mediterranean,Business,2026-04-10,2026-04-16,76.0,4844.39,-2669.6800000000003,0.4489130726469173,2,1,1,1,0.5,10.9,2,1,9,1,1,1,1,2,1,1,1,0,75.62,80.0,CRITICAL,1,PAYMENT_SUCCESS_BOOKING_UNRESOLVED,2,4756.07,2378.035,1,3,62.5,80.0,2
C002673,Joy,Austin,United Kingdom,Standard,B004632,T000016,2026-04-29,Pending,2581.36,Jeddah,Adventure,2026-05-11,2026-05-20,12.0,1349.18,1232.18,1.9132806593634653,1,0,1,0,1.0,0.0,1,0,6,1,1,1,1,1,0,0,1,0,56.85,45.0,MEDIUM,1,PAYMENT_SUCCESS_BOOKING_UNRESOLVED,2,4756.07,2378.035,1,3,62.5,80.0,2
C002675,Jean,Thompson,Other,Standard,B000944,T000014,2026-08-25,Pending,2786.33,Jeddah,Family,2026-12-26,2027-01-02,123.0,3012.32,-225.99000000000024,0.9249780899771604,2,1,1,1,0.5,11.37,2,1,9,1,1,1,1,2,1,1,1,0,83.17,80.0,CRITICAL,1,PAYMENT_SUCCESS_BOOKING_UNRESOLVED,1,2786.33,2786.33,1,2,80.0,80.0,1
C002676,Jacqueline,Wright,Saudi Arabia,Standard,B000142,T000036,2026-03-12,Confirmed,3230.46,Abu Dhabi,Adventure,2026-06-24,2026-06-28,104.0,1291.66,1938.8,2.5010141987829613,1,0,1,0,1.0,0.0,1,0,7,1,1,1,1,1,0,0,1,1,92.22,0.0,LOW,0,NO_ANOMALY,3,8408.55,2802.85,0,3,15.0,45.0,1
C002676,Jacqueline,Wright,Saudi Arabia,Standard,B003514,T000013,2026-03-31,Pending,4557.43,Mediterranean,Business,2026-04-10,2026-04-16,10.0,4844.39,-286.96000000000004,0.9407644718942942,1,0,1,0,1.0,0.0,1,0,6,1,1,1,1,1,0,0,1,0,92.42,45.0,MEDIUM,1,PAYMENT_SUCCESS_BOOKING_UNRESOLVED,3,8408.55,2802.85,0,3,15.0,45.0,1
C002676,Jacqueline,Wright,Saudi Arabia,Standard,B002537,T000011,2026-06-06,Confirmed,620.66,Jeddah,Business,2026-11-27,2026-12-03,174.0,1673.73,-1053.0700000000002,0.370824445997861,1,0,1,0,1.0,0.0,1,0,7,1,1,1,1,1,0,0,1,1,69.2,0.0,LOW,0,NO_ANOMALY,3,8408.55,2802.85,0,3,15.0,45.0,1
C002678,Stephanie,Quinn,Saudi Arabia,Standard,B003934,T000033,2026-02-04,Confirmed,1457.11,Dubai,Cruise,2026-07-07,2026-07-11,153.0,2685.26,-1228.1500000000003,0.5426327431980515,1,0,1,0,1.0,0.0,1,0,7,1,1,1,1,1,0,0,1,1,72.3,0.0,LOW,0,NO_ANOMALY,1,1457.11,1457.11,0,1,0.0,0.0,0
C002680,Krista,Bartlett,Pakistan,Standard,B001116,T000047,2026-04-20,Confirmed,2547.13,Abu Dhabi,Family,2026-06-16,2026-06-22,57.0,1627.08,920.0500000000002,1.5654608255279399,1,0,1,0,1.0,0.0,1,0,7,1,1,1,1,1,0,0,1,1,62.8,0.0,LOW,0,NO_ANOMALY,3,6635.88,2211.96,0,3,0.0,0.0,0
C002680,Krista,Bartlett,Pakistan,Standard,B004017,T000040,2026-05-23,Confirmed,1141.38,Jeddah,Family,2026-09-01,2026-09-09,101.0,2149.11,-1007.73,0.5310942669291009,1,0,1,0,1.0,0.0,1,0,7,1,1,1,1,1,0,0,1,1,77.6,0.0,LOW,0,NO_ANOMALY,3,6635.88,2211.96,0,3,0.0,0.0,0
C002680,Krista,Bartlett,Pakistan,Standard,B007271,T000011,2026-07-04,Confirmed,2947.37,Jeddah,Business,2026-11-27,2026-12-03,146.0,1673.73,1273.6399999999999,1.7609590555226948,1,0,1,0,1.0,0.0,1,0,7,1,1,1,1,1,0,0,1,1,71.32,0.0,LOW,0,NO_ANOMALY,3,6635.88,2211.96,0,3,0.0,0.0,0
C002682,Gary,Carroll,United States,Standard,B007499,T000015,2026-02-13,Confirmed,2056.15,Jeddah,Family,2026-06-01,2026-06-11,108.0,4471.86,-2415.7099999999996,0.4597974891879442,1,0,1,0,1.0,0.0,1,0,7,1,1,1,1,1,0,0,1,1,54.92,0.0,LOW,0,NO_ANOMALY,4,10594.07,2648.5175,0,4,10.0,40.0,1
C002682,Gary,Carroll,United States,Standard,B005790,T000021,2026-06-01,Cancelled,1506.61,Jeddah,Business,2026-10-21,2026-10-25,142.0,2320.29,-813.6800000000001,0.6493196971068271,1,0,1,0,1.0,0.0,1,0,6,1,1,1,1,1,0,0,1,0,40.33,40.0,MEDIUM,1,PAYMENT_SUCCESS_BOOKING_UNRESOLVED,4,10594.07,2648.5175,0,4,10.0,40.0,1
C002682,Gary,Carroll,United States,Standard,B000521,T000006,2026-06-24,Confirmed,3332.59,Jeddah,Business,2026-07-08,2026-07-15,14.0,3631.03,-298.44000000000005,0.9178084455374921,1,0,1,0,1.0,0.0,1,0,7,1,1,1,1,1,0,0,1,1,70.22,0.0,LOW,0,NO_ANOMALY,4,10594.07,2648.5175,0,4,10.0,40.0,1
C002682,Gary,Carroll,United States,Standard,B001162,T000038,2026-09-19,Confirmed,3698.72,Abu Dhabi,Cruise,2026-12-30,2027-01-07,102.0,2722.52,976.1999999999998,1.3585648590276656,1,0,1,0,1.0,0.0,1,0,7,1,1,1,1,1,0,0,1,1,59.63,0.0,LOW,0,NO_ANOMALY,4,10594.07,2648.5175,0,4,10.0,40.0,1
C002683,David,Long,Saudi Arabia,Standard,B001366,T000045,2025-08-23,Confirmed,650.21,Mediterranean,Luxury,2026-01-21,2026-01-29,151.0,2789.66,-2139.45,0.23307858305313195,2,1,1,1,0.5,9.4,2,1,10,1,1,1,1,2,1,1,1,1,80.27,30.0,MEDIUM,0,NO_ANOMALY,3,7151.62,2383.8733333333334,1,4,10.0,30.0,0
C002683,David,Long,Saudi Arabia,Standard,B007884,T000001,2025-10-19,Confirmed,4178.53,Mediterranean,Adventure,2026-04-13,2026-04-21,176.0,4269.7,-91.17000000000007,0.9786472117478979,1,0,1,0,1.0,0.0,1,0,7,1,1,1,1,1,0,0,1,1,71.92,0.0,LOW,0,NO_ANOMALY,3,7151.62,2383.8733333333334,1,4,10.0,30.0,0
C002683,David,Long,Saudi Arabia,Standard,B006350,T000009,2026-02-16,Confirmed,2322.88,Red Sea,Business,2026-05-02,2026-05-08,75.0,4919.76,-2596.88,0.47215311315999153,1,0,1,0,1.0,0.0,1,0,7,1,1,1,1,1,0,0,1,1,91.97,0.0,LOW,0,NO_ANOMALY,3,7151.62,2383.8733333333334,1,4,10.0,30.0,0
C002684,Kimberly,Bautista,United Arab Emirates,Premium,B006211,T000045,2025-11-03,Confirmed,4620.17,Mediterranean,Luxury,2026-01-21,2026-01-29,79.0,2789.66,1830.5100000000002,1.6561767383838892,1,0,1,0,1.0,0.0,1,0,7,1,1,1,1,1,0,0,1,1,64.65,0.0,LOW,0,NO_ANOMALY,1,4620.17,4620.17,0,1,0.0,0.0,0
C002687,Kelsey,Hill,Saudi Arabia,Standard,B003846,T000004,2025-10-27,Confirmed,2969.36,Mediterranean,Cruise,2026-04-17,2026-04-20,172.0,1440.82,1528.5400000000002,2.060881997751281,1,0,1,0,1.0,0.0,1,0,7,1,1,1,1,1,0,0,1,1,73.17,0.0,LOW,0,NO_ANOMALY,6,13290.39,2215.065,1,7,11.67,40.0,1
C002687,Kelsey,Hill,Saudi Arabia,Standard,B004450,T000005,2025-12-26,Confirmed,2261.75,Dubai,Adventure,2026-03-13,2026-03-17,77.0,2936.52,-674.77,0.7702144034435318,1,0,1,0,1.0,0.0,1,0,7,1,1,1,1,1,0,0,1,1,61.8,0.0,LOW,0,NO_ANOMALY,6,13290.39,2215.065,1,7,11.67,40.0,1
C002687,Kelsey,Hill,Saudi Arabia,Standard,B007336,T000015,2026-03-25,Confirmed,658.22,Jeddah,Family,2026-06-01,2026-06-11,68.0,4471.86,-3813.6399999999994,0.14719154893042272,2,1,1,1,0.5,8.43,2,1,10,1,1,1,1,2,1,1,1,1,82.02,30.0,MEDIUM,0,NO_ANOMALY,6,13290.39,2215.065,1,7,11.67,40.0,1
C002687,Kelsey,Hill,Saudi Arabia,Standard,B002849,T000023,2026-08-02,Confirmed,3037.19,Abu Dhabi,Adventure,2026-10-04,2026-10-10,63.0,4329.18,-1291.9900000000002,0.7015624205969722,1,0,1,0,1.0,0.0,1,0,7,1,1,1,1,1,0,0,1,1,63.73,0.0,LOW,0,NO_ANOMALY,6,13290.39,2215.065,1,7,11.67,40.0,1
C002687,Kelsey,Hill,Saudi Arabia,Standard,B007658,T000014,2026-09-17,Confirmed,592.64,Jeddah,Family,2026-12-26,2027-01-02,100.0,3012.32,-2419.6800000000003,0.1967387262973389,1,0,1,0,1.0,0.0,1,0,7,1,1,1,1,1,0,0,1,1,84.85,0.0,LOW,0,NO_ANOMALY,6,13290.39,2215.065,1,7,11.67,40.0,1
C002687,Kelsey,Hill,Saudi Arabia,Standard,B005072,T000029,2026-10-24,Cancelled,3771.23,Jeddah,Adventure,2026-12-11,2026-12-17,48.0,4730.6,-959.3700000000003,0.7971990867966008,1,0,1,0,1.0,0.0,1,0,6,1,1,1,1,1,0,0,1,0,38.88,40.0,MEDIUM,1,PAYMENT_SUCCESS_BOOKING_UNRESOLVED,6,13290.39,2215.065,1,7,11.67,40.0,1
C002688,Anthony,Fuller,United Arab Emirates,Standard,B003999,T000050,2026-09-21,Confirmed,4791.08,Dubai,Cruise,2026-11-12,2026-11-22,52.0,2690.34,2100.74,1.780845543685928,1,0,1,0,1.0,0.0,1,0,7,1,1,1,1,1,0,0,1,1,67.6,0.0,LOW,0,NO_ANOMALY,1,4791.08,4791.08,0,1,0.0,0.0,0
C002690,Joseph,Hendricks,United Arab Emirates,Standard,B006770,T000032,2026-02-26,Confirmed,2676.48,Red Sea,Cruise,2026-06-19,2026-06-28,113.0,1874.14,802.3399999999999,1.4281110269243493,1,0,1,0,1.0,0.0,1,0,7,1,1,1,1,1,0,0,1,1,41.18,0.0,LOW,0,NO_ANOMALY,1,2676.48,2676.48,0,1,0.0,0.0,0
C002691,Caleb,Wolfe,Pakistan,Standard,B004278,T000025,2026-07-01,Confirmed,1383.04,Abu Dhabi,Adventure,2026-11-10,2026-11-18,132.0,4034.03,-2650.9900000000002,0.34284326095740486,1,0,1,0,1.0,0.0,1,0,7,1,1,1,1,1,0,0,1,1,78.5,0.0,LOW,0,NO_ANOMALY,2,5665.74,2832.87,0,2,0.0,0.0,0
C002691,Caleb,Wolfe,Pakistan,Standard,B000105,T000011,2026-11-12,Confirmed,4282.7,Jeddah,Business,2026-11-27,2026-12-03,15.0,1673.73,2608.97,2.5587759077031538,1,0,1,0,1.0,0.0,1,0,7,1,1,1,1,1,0,0,1,1,64.88,0.0,LOW,0,NO_ANOMALY,2,5665.74,2832.87,0,2,0.0,0.0,0
C002694,Chris,Snyder,United Arab Emirates,Standard,B000130,T000004,2025-11-14,Cancelled,4180.91,Mediterranean,Cruise,2026-04-17,2026-04-20,154.0,1440.82,2740.09,2.90175733263003,1,0,1,0,1.0,0.0,1,0,6,1,1,1,1,1,0,0,1,0,74.17,40.0,MEDIUM,1,PAYMENT_SUCCESS_BOOKING_UNRESOLVED,2,5556.99,2778.495,1,3,35.0,40.0,1
C002694,Chris,Snyder,United Arab Emirates,Standard,B005533,T000039,2026-01-22,Confirmed,1376.08,Abu Dhabi,Family,2026-02-24,2026-03-02,33.0,1304.7,71.37999999999988,1.054709894995018,2,1,1,1,0.5,1.6,2,1,10,1,1,1,1,2,1,1,1,1,39.77,30.0,MEDIUM,0,NO_ANOMALY,2,5556.99,2778.495,1,3,35.0,40.0,1
C002695,Spencer,Riddle,Other,Premium,B006151,T000045,2025-10-16,Cancelled,4387.17,Mediterranean,Luxury,2026-01-21,2026-01-29,97.0,2789.66,1597.5100000000002,1.5726540151846462,1,0,1,0,1.0,0.0,1,0,6,1,1,1,1,1,0,0,1,0,44.97,40.0,MEDIUM,1,PAYMENT_SUCCESS_BOOKING_UNRESOLVED,3,7649.549999999999,2549.85,2,5,35.0,40.0,1
C002695,Spencer,Riddle,Other,Premium,B003101,T000013,2026-03-29,Confirmed,1366.48,Mediterranean,Business,2026-04-10,2026-04-16,12.0,4844.39,-3477.9100000000003,0.2820747297389351,2,1,1,1,0.5,9.28,2,1,10,1,1,1,1,2,1,1,1,1,62.15,30.0,MEDIUM,0,NO_ANOMALY,3,7649.549999999999,2549.85,2,5,35.0,40.0,1
C002695,Spencer,Riddle,Other,Premium,B007609,T000003,2026-05-16,Confirmed,1895.9,Dubai,Family,2026-09-28,2026-10-02,135.0,3808.47,-1912.5699999999997,0.4978114570943188,2,1,1,1,0.5,11.88,1,1,10,1,1,1,1,2,1,1,1,1,85.6,35.0,MEDIUM,0,NO_ANOMALY,3,7649.549999999999,2549.85,2,5,35.0,40.0,1
C002696,Michael,Tran,Pakistan,Standard,B000087,T000039,2025-11-08,Cancelled,939.19,Abu Dhabi,Family,2026-02-24,2026-03-02,108.0,1304.7,-365.51,0.7198513068138269,1,0,1,0,1.0,0.0,1,0,6,1,1,1,1,1,0,0,1,0,93.52,40.0,MEDIUM,1,PAYMENT_SUCCESS_BOOKING_UNRESOLVED,1,939.19,939.19,0,1,40.0,40.0,1
C002697,Victor,Carney,United Kingdom,Standard,B002586,T000036,2026-02-01,Confirmed,654.49,Abu Dhabi,Adventure,2026-06-24,2026-06-28,143.0,1291.66,-637.1700000000001,0.506704550733165,1,0,1,0,1.0,0.0,1,0,7,1,1,1,1,1,0,0,1,1,61.27,0.0,LOW,0,NO_ANOMALY,2,2513.8199999999997,1256.9099999999999,0,2,0.0,0.0,0
C002697,Victor,Carney,United Kingdom,Standard,B004498,T000042,2026-03-05,Confirmed,1859.33,Mediterranean,Business,2026-05-11,2026-05-21,67.0,3744.23,-1884.9,0.4965854127550925,1,0,1,0,1.0,0.0,1,0,7,1,1,1,1,1,0,0,1,1,91.23,0.0,LOW,0,NO_ANOMALY,2,2513.8199999999997,1256.9099999999999,0,2,0.0,0.0,0
C002698,Ashley,Jones,United Arab Emirates,Standard,B006787,T000004,2025-11-12,Confirmed,4125.17,Mediterranean,Cruise,2026-04-17,2026-04-20,156.0,1440.82,2684.3500000000004,2.8630710289973766,1,0,1,0,1.0,0.0,1,0,7,1,1,1,1,1,0,0,1,1,59.77,0.0,LOW,0,NO_ANOMALY,1,4125.17,4125.17,0,1,0.0,0.0,0
C002700,Jonathan,Miranda,United States,Standard,B005939,T000020,2026-11-28,Confirmed,3661.15,Abu Dhabi,Cruise,2026-12-10,2026-12-16,12.0,4353.46,-692.31,0.8409747648996431,1,0,1,0,1.0,0.0,1,0,7,1,1,1,1,1,0,0,1,1,55.32,0.0,LOW,0,NO_ANOMALY,1,3661.15,3661.15,0,1,0.0,0.0,0
C002701,Dakota,Nguyen,Pakistan,Standard,B007255,T000036,2026-01-04,Confirmed,4971.52,Abu Dhabi,Adventure,2026-06-24,2026-06-28,171.0,1291.66,3679.8600000000006,3.8489385751668395,2,1,1,1,0.5,14.28,2,1,10,1,1,1,1,2,1,1,1,1,95.0,35.0,MEDIUM,0,NO_ANOMALY,2,8155.200000000001,4077.6000000000004,1,3,17.5,35.0,0
C002701,Dakota,Nguyen,Pakistan,Standard,B003944,T000035,2026-06-08,Confirmed,3183.68,Mediterranean,Cruise,2026-07-09,2026-07-15,31.0,4975.06,-1791.3800000000006,0.639927960667811,1,0,1,0,1.0,0.0,1,0,7,1,1,1,1,1,0,0,1,1,73.98,0.0,LOW,0,NO_ANOMALY,2,8155.200000000001,4077.6000000000004,1,3,17.5,35.0,0
C002702,Audrey,Hayes,Other,Premium,B000335,T000047,2026-03-03,Confirmed,4083.27,Abu Dhabi,Family,2026-06-16,2026-06-22,105.0,1627.08,2456.19,2.5095692897706323,1,0,1,0,1.0,0.0,1,0,7,1,1,1,1,1,0,0,1,1,76.53,0.0,LOW,0,NO_ANOMALY,1,4083.27,4083.27,0,1,0.0,0.0,0
C002703,Jennifer,King,Saudi Arabia,Standard,B007299,T000007,2025-10-30,Cancelled,1505.27,Red Sea,Adventure,2026-01-21,2026-01-25,83.0,1528.48,-23.210000000000036,0.9848149795875641,1,0,1,0,1.0,0.0,1,0,6,1,1,1,1,1,0,0,1,0,52.78,40.0,MEDIUM,1,PAYMENT_SUCCESS_BOOKING_UNRESOLVED,2,2660.94,1330.47,0,2,20.0,40.0,1
C002703,Jennifer,King,Saudi Arabia,Standard,B002858,T000008,2025-12-02,Confirmed,1155.67,Red Sea,Business,2026-04-13,2026-04-19,132.0,1287.3,-131.62999999999988,0.8977472228695721,1,0,1,0,1.0,0.0,1,0,7,1,1,1,1,1,0,0,1,1,51.98,0.0,LOW,0,NO_ANOMALY,2,2660.94,1330.47,0,2,20.0,40.0,1
C002704,Jeremy,Hunter,Saudi Arabia,Standard,B000587,T000014,2026-12-05,Confirmed,4636.83,Jeddah,Family,2026-12-26,2027-01-02,21.0,3012.32,1624.5099999999998,1.5392886545918096,1,0,1,0,1.0,0.0,1,0,7,1,1,1,1,1,0,0,1,1,51.5,0.0,LOW,0,NO_ANOMALY,1,4636.83,4636.83,0,1,0.0,0.0,0
C002705,William,Murray,United States,Standard,B003797,T000025,2026-06-09,Pending,2124.53,Abu Dhabi,Adventure,2026-11-10,2026-11-18,154.0,4034.03,-1909.5,0.5266520080415862,1,0,1,0,1.0,0.0,1,0,6,1,1,1,1,1,0,0,1,0,79.23,45.0,MEDIUM,1,PAYMENT_SUCCESS_BOOKING_UNRESOLVED,1,2124.53,2124.53,0,1,45.0,45.0,1
C002706,Bradley,Jones,United States,Standard,B007171,T000032,2026-03-02,Confirmed,3424.4,Red Sea,Cruise,2026-06-19,2026-06-28,109.0,1874.14,1550.26,1.8271847353986361,1,0,1,0,1.0,0.0,1,0,7,1,1,1,1,1,0,0,1,1,68.25,0.0,LOW,0,NO_ANOMALY,2,5188.12,2594.06,0,2,0.0,0.0,0
C002706,Bradley,Jones,United States,Standard,B005431,T000019,2026-06-09,Confirmed,1763.72,Abu Dhabi,Business,2026-09-15,2026-09-18,98.0,4309.98,-2546.2599999999993,0.40921767618411226,1,0,1,0,1.0,0.0,1,0,7,1,1,1,1,1,0,0,1,1,44.58,0.0,LOW,0,NO_ANOMALY,2,5188.12,2594.06,0,2,0.0,0.0,0
C002707,Michelle,Neal,Saudi Arabia,Standard,B005933,T000001,2026-03-01,Confirmed,2581.66,Mediterranean,Adventure,2026-04-13,2026-04-21,43.0,4269.7,-1688.04,0.6046466964892147,1,0,1,0,1.0,0.0,1,0,7,1,1,1,1,1,0,0,1,1,67.42,0.0,LOW,0,NO_ANOMALY,1,2581.66,2581.66,0,1,0.0,0.0,0
C002708,John,Brady,Saudi Arabia,VIP,B006802,T000009,2026-02-15,Confirmed,2180.24,Red Sea,Business,2026-05-02,2026-05-08,76.0,4919.76,-2739.5200000000004,0.4431598289347447,2,1,1,1,0.5,14.53,2,1,10,1,1,1,1,2,1,1,1,1,83.83,35.0,MEDIUM,0,NO_ANOMALY,1,2180.24,2180.24,1,2,35.0,35.0,0
C002709,Thomas,James,Saudi Arabia,Standard,B006038,T000024,2026-01-07,Confirmed,4969.69,Jeddah,Adventure,2026-06-10,2026-06-14,154.0,4710.36,259.3299999999999,1.055055239939198,1,0,1,0,1.0,0.0,1,0,7,1,1,1,1,1,0,0,1,1,66.63,0.0,LOW,0,NO_ANOMALY,7,21530.629999999997,3075.8042857142855,4,11,24.29,75.0,3
C002709,Thomas,James,Saudi Arabia,Standard,B005085,T000036,2026-01-18,Confirmed,1434.57,Abu Dhabi,Adventure,2026-06-24,2026-06-28,157.0,1291.66,142.90999999999985,1.1106405710481084,1,0,1,0,1.0,0.0,1,0,7,1,1,1,1,1,0,0,1,1,38.67,0.0,LOW,0,NO_ANOMALY,7,21530.629999999997,3075.8042857142855,4,11,24.29,75.0,3
C002709,Thomas,James,Saudi Arabia,Standard,B002140,T000022,2026-02-03,Confirmed,3781.1,Abu Dhabi,Adventure,2026-07-11,2026-07-21,158.0,4494.97,-713.8700000000003,0.8411847020113593,2,1,1,1,0.5,6.5,2,1,10,1,1,1,1,2,1,1,1,1,99.05,30.0,MEDIUM,0,NO_ANOMALY,7,21530.629999999997,3075.8042857142855,4,11,24.29,75.0,3
C002709,Thomas,James,Saudi Arabia,Standard,B003584,T000008,2026-03-11,Confirmed,3486.15,Red Sea,Business,2026-04-13,2026-04-19,33.0,1287.3,2198.8500000000004,2.708109997669541,1,0,1,0,1.0,0.0,1,0,7,1,1,1,1,1,0,0,1,1,46.9,0.0,LOW,0,NO_ANOMALY,7,21530.629999999997,3075.8042857142855,4,11,24.29,75.0,3
C002709,Thomas,James,Saudi Arabia,Standard,B002278,T000036,2026-03-22,Pending,1651.19,Abu Dhabi,Adventure,2026-06-24,2026-06-28,94.0,1291.66,359.53,1.2783472430825449,2,1,1,1,0.5,6.57,2,1,9,1,1,1,1,2,1,1,1,0,39.03,75.0,HIGH,1,PAYMENT_SUCCESS_BOOKING_UNRESOLVED,7,21530.629999999997,3075.8042857142855,4,11,24.29,75.0,3
C002709,Thomas,James,Saudi Arabia,Standard,B001223,T000046,2026-06-30,Confirmed,2134.66,Dubai,Adventure,2026-11-25,2026-12-04,148.0,3363.5,-1228.8400000000001,0.6346543778801843,3,2,1,2,0.333,18.13,2,2,13,1,1,1,1,3,2,2,1,1,55.78,65.0,HIGH,2,MULTIPLE_PAYMENT_FAILURES | PAYMENT_RETRY_STORM,7,21530.629999999997,3075.8042857142855,4,11,24.29,75.0,3
C002709,Thomas,James,Saudi Arabia,Standard,B000994,T000041,2026-10-19,Confirmed,4073.27,Abu Dhabi,Cruise,2026-11-16,2026-11-25,28.0,3848.77,224.5,1.05833032371381,1,0,1,0,1.0,0.0,1,0,7,1,1,1,1,1,0,0,1,1,60.38,0.0,LOW,0,NO_ANOMALY,7,21530.629999999997,3075.8042857142855,4,11,24.29,75.0,3
C002710,Patrick,Reese,Saudi Arabia,Premium,B000799,T000009,2026-01-01,Confirmed,1501.63,Red Sea,Business,2026-05-02,2026-05-08,121.0,4919.76,-3418.13,0.30522423858074377,1,0,1,0,1.0,0.0,1,0,7,1,1,1,1,1,0,0,1,1,74.87,0.0,LOW,0,NO_ANOMALY,1,1501.63,1501.63,0,1,0.0,0.0,0
C002711,Edward,Foley,United States,Standard,B002100,T000035,2026-03-22,Confirmed,3825.39,Mediterranean,Cruise,2026-07-09,2026-07-15,109.0,4975.06,-1149.6700000000005,0.7689133397386161,1,0,1,0,1.0,0.0,1,0,7,1,1,1,1,1,0,0,1,1,74.28,0.0,LOW,0,NO_ANOMALY,2,6880.1900000000005,3440.0950000000003,0,2,0.0,0.0,0
C002711,Edward,Foley,United States,Standard,B004795,T000029,2026-09-05,Confirmed,3054.8,Jeddah,Adventure,2026-12-11,2026-12-17,97.0,4730.6,-1675.8000000000002,0.6457531814146197,1,0,1,0,1.0,0.0,1,0,7,1,1,1,1,1,0,0,1,1,50.77,0.0,LOW,0,NO_ANOMALY,2,6880.1900000000005,3440.0950000000003,0,2,0.0,0.0,0
C002712,Sarah,Sanders,Pakistan,Premium,B001183,T000042,2025-11-22,Confirmed,3473.31,Mediterranean,Business,2026-05-11,2026-05-21,170.0,3744.23,-270.9200000000001,0.9276433338763911,1,0,1,0,1.0,0.0,1,0,7,1,1,1,1,1,0,0,1,1,49.53,0.0,LOW,0,NO_ANOMALY,3,9014.539999999999,3004.8466666666664,0,3,0.0,0.0,0
C002712,Sarah,Sanders,Pakistan,Premium,B002201,T000048,2026-08-15,Confirmed,4750.32,Jeddah,Cruise,2026-10-01,2026-10-04,47.0,3154.42,1595.8999999999996,1.5059250194964524,1,0,1,0,1.0,0.0,1,0,7,1,1,1,1,1,0,0,1,1,73.45,0.0,LOW,0,NO_ANOMALY,3,9014.539999999999,3004.8466666666664,0,3,0.0,0.0,0
C002712,Sarah,Sanders,Pakistan,Premium,B007834,T000029,2026-09-15,Confirmed,790.91,Jeddah,Adventure,2026-12-11,2026-12-17,87.0,4730.6,-3939.6900000000005,0.16719020843022026,1,0,1,0,1.0,0.0,1,0,7,1,1,1,1,1,0,0,1,1,82.77,0.0,LOW,0,NO_ANOMALY,3,9014.539999999999,3004.8466666666664,0,3,0.0,0.0,0
C002713,Meredith,Smith,United Arab Emirates,Premium,B000901,T000025,2026-10-13,Confirmed,4646.87,Abu Dhabi,Adventure,2026-11-10,2026-11-18,28.0,4034.03,612.8399999999997,1.1519175613468418,2,1,1,1,0.5,10.92,2,1,10,1,1,1,1,2,1,1,1,1,97.82,35.0,MEDIUM,0,NO_ANOMALY,1,4646.87,4646.87,1,2,35.0,35.0,0
C002714,Angela,Wilson,United Arab Emirates,Premium,B005179,T000045,2025-09-05,Confirmed,3965.41,Mediterranean,Luxury,2026-01-21,2026-01-29,138.0,2789.66,1175.75,1.4214671321953214,1,0,1,0,1.0,0.0,1,0,7,1,1,1,1,1,0,0,1,1,50.78,0.0,LOW,0,NO_ANOMALY,3,9772.279999999999,3257.4266666666663,0,3,0.0,0.0,0
C002714,Angela,Wilson,United Arab Emirates,Premium,B006096,T000017,2025-12-15,Confirmed,3056.15,Jeddah,Luxury,2026-05-30,2026-06-04,166.0,1754.92,1301.23,1.7414753948897956,1,0,1,0,1.0,0.0,1,0,7,1,1,1,1,1,0,0,1,1,77.32,0.0,LOW,0,NO_ANOMALY,3,9772.279999999999,3257.4266666666663,0,3,0.0,0.0,0
C002714,Angela,Wilson,United Arab Emirates,Premium,B001021,T000026,2025-12-23,Confirmed,2750.72,Mediterranean,Adventure,2026-01-22,2026-01-30,30.0,3510.45,-759.73,0.7835804526485208,1,0,1,0,1.0,0.0,1,0,7,1,1,1,1,1,0,0,1,1,78.92,0.0,LOW,0,NO_ANOMALY,3,9772.279999999999,3257.4266666666663,0,3,0.0,0.0,0
